urn:ogc:def:parameter:x-istsos:1.0:time:iso8601,urn:ogc:def:procedure,urn:ogc:def:parameter:x-istsos:1.0:river:water:height,urn:ogc:def:parameter:x-istsos:1.0:river:water:height:qualityIndex
2019-08-19T08:01:50+05:30,MASPOTHA_WL,0.18,100
2019-08-19T08:11:51+05:30,MASPOTHA_WL,0.15,100
2019-08-19T08:21:52+05:30,MASPOTHA_WL,0.13,100
2019-08-19T08:31:53+05:30,MASPOTHA_WL,0.13,100
2019-08-19T08:41:54+05:30,MASPOTHA_WL,0.12,100
2019-08-19T08:51:55+05:30,MASPOTHA_WL,0.12,100
2019-08-19T09:01:56+05:30,MASPOTHA_WL,0.12,100
2019-08-19T09:11:57+05:30,MASPOTHA_WL,0.12,100
2019-08-19T09:21:58+05:30,MASPOTHA_WL,0.15,100
2019-08-19T09:31:59+05:30,MASPOTHA_WL,0.15,100
2019-08-19T09:41:59+05:30,MASPOTHA_WL,0.16,100
2019-08-19T09:52:00+05:30,MASPOTHA_WL,0.15,100
2019-08-19T10:02:01+05:30,MASPOTHA_WL,0.14,100
2019-08-19T10:12:01+05:30,MASPOTHA_WL,0.16,100
2019-08-19T10:22:02+05:30,MASPOTHA_WL,0.15,100
2019-08-19T10:32:03+05:30,MASPOTHA_WL,0.12,100
2019-08-19T10:42:04+05:30,MASPOTHA_WL,0.16,100
2019-08-19T10:52:05+05:30,MASPOTHA_WL,0.13,100
2019-08-19T11:02:06+05:30,MASPOTHA_WL,0.13,100
2019-08-19T11:12:07+05:30,MASPOTHA_WL,0.14,100
2019-08-19T11:22:08+05:30,MASPOTHA_WL,0.15,100
2019-08-19T11:32:09+05:30,MASPOTHA_WL,0.13,100
2019-08-19T11:42:09+05:30,MASPOTHA_WL,0.13,100
2019-08-19T11:52:10+05:30,MASPOTHA_WL,0.13,100
2019-08-19T12:02:11+05:30,MASPOTHA_WL,0.12,100
2019-08-19T12:12:12+05:30,MASPOTHA_WL,0.12,100
2019-08-19T12:22:13+05:30,MASPOTHA_WL,0.12,100
2019-08-19T12:32:14+05:30,MASPOTHA_WL,0.12,100
2019-08-19T12:42:14+05:30,MASPOTHA_WL,0.14,100
2019-08-19T12:52:15+05:30,MASPOTHA_WL,0.13,100
2019-08-19T13:02:15+05:30,MASPOTHA_WL,0.14,100
2019-08-19T13:12:16+05:30,MASPOTHA_WL,0.17,100
2019-08-19T13:22:17+05:30,MASPOTHA_WL,0.18,100
2019-08-19T13:32:18+05:30,MASPOTHA_WL,0.15,100
2019-08-19T13:42:19+05:30,MASPOTHA_WL,0.14,100
2019-08-19T13:52:20+05:30,MASPOTHA_WL,0.16,100
2019-08-19T14:02:21+05:30,MASPOTHA_WL,0.15,100
2019-08-19T14:12:22+05:30,MASPOTHA_WL,0.14,100
2019-08-19T14:22:23+05:30,MASPOTHA_WL,0.13,100
2019-08-19T14:32:23+05:30,MASPOTHA_WL,0.14,100
2019-08-19T14:42:24+05:30,MASPOTHA_WL,0.11,100
2019-08-19T14:52:25+05:30,MASPOTHA_WL,0.12,100
2019-08-19T15:02:26+05:30,MASPOTHA_WL,0.13,100
2019-08-19T15:12:26+05:30,MASPOTHA_WL,0.15,100
2019-08-19T15:22:27+05:30,MASPOTHA_WL,0.18,100
2019-08-19T15:32:28+05:30,MASPOTHA_WL,0.17,100
2019-08-19T15:42:29+05:30,MASPOTHA_WL,0.18,100
2019-08-19T15:52:30+05:30,MASPOTHA_WL,0.17,100
2019-08-19T16:02:31+05:30,MASPOTHA_WL,0.18,100
2019-08-19T16:12:31+05:30,MASPOTHA_WL,0.16,100
2019-08-19T16:22:32+05:30,MASPOTHA_WL,0.15,100
2019-08-19T16:32:33+05:30,MASPOTHA_WL,0.15,100
2019-08-19T16:42:34+05:30,MASPOTHA_WL,0.15,100
2019-08-19T16:52:35+05:30,MASPOTHA_WL,0.16,100
2019-08-19T17:02:36+05:30,MASPOTHA_WL,0.17,100
2019-08-19T17:12:37+05:30,MASPOTHA_WL,0.16,100
2019-08-19T17:22:39+05:30,MASPOTHA_WL,0.16,100
2019-08-19T17:32:40+05:30,MASPOTHA_WL,0.17,100
2019-08-19T17:42:40+05:30,MASPOTHA_WL,0.19,100
2019-08-19T17:52:41+05:30,MASPOTHA_WL,0.21,100
2019-08-19T18:02:42+05:30,MASPOTHA_WL,0.21,100
2019-08-19T18:12:43+05:30,MASPOTHA_WL,0.22,100
2019-08-19T18:22:44+05:30,MASPOTHA_WL,0.23,100
2019-08-19T18:32:45+05:30,MASPOTHA_WL,0.23,100
2019-08-19T18:42:46+05:30,MASPOTHA_WL,0.24,100
2019-08-19T18:52:47+05:30,MASPOTHA_WL,0.23,100
2019-08-19T19:02:48+05:30,MASPOTHA_WL,0.24,100
2019-08-19T19:12:49+05:30,MASPOTHA_WL,0.23,100
2019-08-19T19:22:50+05:30,MASPOTHA_WL,0.24,100
2019-08-19T19:32:51+05:30,MASPOTHA_WL,0.24,100
2019-08-19T19:42:51+05:30,MASPOTHA_WL,0.24,100
2019-08-19T19:52:51+05:30,MASPOTHA_WL,0.24,100
2019-08-19T20:02:52+05:30,MASPOTHA_WL,0.24,100
2019-08-19T20:12:53+05:30,MASPOTHA_WL,0.24,100
2019-08-19T20:22:54+05:30,MASPOTHA_WL,0.24,100
2019-08-19T20:32:55+05:30,MASPOTHA_WL,0.24,100
2019-08-19T20:42:56+05:30,MASPOTHA_WL,0.24,100
2019-08-19T20:52:57+05:30,MASPOTHA_WL,0.24,100
2019-08-19T21:02:58+05:30,MASPOTHA_WL,0.24,100
2019-08-19T21:12:59+05:30,MASPOTHA_WL,0.24,100
2019-08-19T21:23:00+05:30,MASPOTHA_WL,0.25,100
2019-08-19T21:33:00+05:30,MASPOTHA_WL,0.24,100
2019-08-19T21:43:01+05:30,MASPOTHA_WL,0.24,100
2019-08-19T21:53:02+05:30,MASPOTHA_WL,0.24,100
2019-08-19T22:03:03+05:30,MASPOTHA_WL,0.24,100
2019-08-19T22:13:04+05:30,MASPOTHA_WL,0.25,100
2019-08-19T22:23:05+05:30,MASPOTHA_WL,0.25,100
2019-08-19T22:33:06+05:30,MASPOTHA_WL,0.25,100
2019-08-19T22:43:06+05:30,MASPOTHA_WL,0.25,100
2019-08-19T22:53:07+05:30,MASPOTHA_WL,0.25,100
2019-08-19T23:03:08+05:30,MASPOTHA_WL,0.25,100
2019-08-19T23:13:09+05:30,MASPOTHA_WL,0.25,100
2019-08-19T23:23:10+05:30,MASPOTHA_WL,0.25,100
2019-08-19T23:33:11+05:30,MASPOTHA_WL,0.25,100
2019-08-19T23:43:12+05:30,MASPOTHA_WL,0.25,100
2019-08-19T23:53:13+05:30,MASPOTHA_WL,0.25,100
2019-08-20T00:03:14+05:30,MASPOTHA_WL,0.25,100
2019-08-20T00:33:15+05:30,MASPOTHA_WL,0.25,100
2019-08-20T00:43:16+05:30,MASPOTHA_WL,0.24,100
2019-08-20T00:53:17+05:30,MASPOTHA_WL,0.24,100
2019-08-20T01:03:18+05:30,MASPOTHA_WL,0.24,100
2019-08-20T01:13:19+05:30,MASPOTHA_WL,0.25,100
2019-08-20T01:23:19+05:30,MASPOTHA_WL,0.24,100
2019-08-20T01:33:20+05:30,MASPOTHA_WL,0.25,100
2019-08-20T01:43:21+05:30,MASPOTHA_WL,0.24,100
2019-08-20T01:53:22+05:30,MASPOTHA_WL,0.25,100
2019-08-20T02:03:23+05:30,MASPOTHA_WL,0.25,100
2019-08-20T02:13:24+05:30,MASPOTHA_WL,0.25,100
2019-08-20T02:23:25+05:30,MASPOTHA_WL,0.25,100
2019-08-20T02:33:25+05:30,MASPOTHA_WL,0.25,100
2019-08-20T02:43:26+05:30,MASPOTHA_WL,0.25,100
2019-08-20T02:53:27+05:30,MASPOTHA_WL,0.24,100
2019-08-20T03:03:28+05:30,MASPOTHA_WL,0.24,100
2019-08-20T03:13:29+05:30,MASPOTHA_WL,0.25,100
2019-08-20T03:23:30+05:30,MASPOTHA_WL,0.24,100
2019-08-20T03:33:30+05:30,MASPOTHA_WL,0.24,100
2019-08-20T03:43:31+05:30,MASPOTHA_WL,0.25,100
2019-08-20T03:53:32+05:30,MASPOTHA_WL,0.24,100
2019-08-20T04:03:33+05:30,MASPOTHA_WL,0.24,100
2019-08-20T04:13:34+05:30,MASPOTHA_WL,0.24,100
2019-08-20T04:23:35+05:30,MASPOTHA_WL,0.24,100
2019-08-20T04:33:36+05:30,MASPOTHA_WL,0.25,100
2019-08-20T04:43:36+05:30,MASPOTHA_WL,0.25,100
2019-08-20T04:53:37+05:30,MASPOTHA_WL,0.25,100
2019-08-20T05:03:38+05:30,MASPOTHA_WL,0.25,100
2019-08-20T05:13:39+05:30,MASPOTHA_WL,0.23,100
2019-08-20T05:23:40+05:30,MASPOTHA_WL,0.24,100
2019-08-20T05:33:41+05:30,MASPOTHA_WL,0.25,100
2019-08-20T05:43:42+05:30,MASPOTHA_WL,0.24,100
2019-08-20T05:53:42+05:30,MASPOTHA_WL,0.24,100
2019-08-20T06:03:43+05:30,MASPOTHA_WL,0.24,100
2019-08-20T06:13:44+05:30,MASPOTHA_WL,0.24,100
2019-08-20T06:23:45+05:30,MASPOTHA_WL,0.24,100
2019-08-20T06:33:46+05:30,MASPOTHA_WL,0.24,100
2019-08-20T06:43:46+05:30,MASPOTHA_WL,0.23,100
2019-08-20T06:53:47+05:30,MASPOTHA_WL,0.24,100
2019-08-20T07:03:48+05:30,MASPOTHA_WL,0.23,100
2019-08-20T07:13:49+05:30,MASPOTHA_WL,0.23,100
2019-08-20T07:23:50+05:30,MASPOTHA_WL,0.23,100
2019-08-20T07:33:51+05:30,MASPOTHA_WL,0.23,100
2019-08-20T07:43:52+05:30,MASPOTHA_WL,0.22,100
2019-08-20T07:53:53+05:30,MASPOTHA_WL,0.22,100
2019-08-20T08:03:53+05:30,MASPOTHA_WL,0.2,100
2019-08-20T08:33:53+05:30,MASPOTHA_WL,0.21,100
2019-08-20T08:43:54+05:30,MASPOTHA_WL,0.2,100
2019-08-20T08:53:55+05:30,MASPOTHA_WL,0.17,100
2019-08-20T09:03:56+05:30,MASPOTHA_WL,0.16,100
2019-08-20T09:13:56+05:30,MASPOTHA_WL,0.17,100
2019-08-20T09:23:57+05:30,MASPOTHA_WL,0.2,100
2019-08-20T09:33:58+05:30,MASPOTHA_WL,0.21,100
2019-08-20T09:43:59+05:30,MASPOTHA_WL,0.19,100
2019-08-20T09:54:00+05:30,MASPOTHA_WL,0.17,100
2019-08-20T10:04:01+05:30,MASPOTHA_WL,0.17,100
2019-08-20T10:14:02+05:30,MASPOTHA_WL,0.16,100
2019-08-20T10:24:03+05:30,MASPOTHA_WL,0.18,100
2019-08-20T10:34:04+05:30,MASPOTHA_WL,0.18,100
2019-08-20T10:44:05+05:30,MASPOTHA_WL,0.19,100
2019-08-20T10:54:06+05:30,MASPOTHA_WL,0.16,100
2019-08-20T11:04:06+05:30,MASPOTHA_WL,0.16,100
2019-08-20T11:14:07+05:30,MASPOTHA_WL,0.17,100
2019-08-20T11:24:08+05:30,MASPOTHA_WL,0.16,100
2019-08-20T11:34:08+05:30,MASPOTHA_WL,0.13,100
2019-08-20T11:44:09+05:30,MASPOTHA_WL,0.12,100
2019-08-20T11:54:09+05:30,MASPOTHA_WL,0.15,100
2019-08-20T12:04:11+05:30,MASPOTHA_WL,0.16,100
2019-08-20T12:14:12+05:30,MASPOTHA_WL,0.15,100
2019-08-20T12:24:13+05:30,MASPOTHA_WL,0.16,100
2019-08-20T12:34:14+05:30,MASPOTHA_WL,0.14,100
2019-08-20T12:44:15+05:30,MASPOTHA_WL,0.14,100
2019-08-20T12:54:16+05:30,MASPOTHA_WL,0.13,100
2019-08-20T13:04:17+05:30,MASPOTHA_WL,0.15,100
2019-08-20T13:14:17+05:30,MASPOTHA_WL,0.15,100
2019-08-20T13:24:18+05:30,MASPOTHA_WL,0.17,100
2019-08-20T13:34:19+05:30,MASPOTHA_WL,0.13,100
2019-08-20T13:44:19+05:30,MASPOTHA_WL,0.13,100
2019-08-20T13:54:20+05:30,MASPOTHA_WL,0.15,100
2019-08-20T14:04:21+05:30,MASPOTHA_WL,0.14,100
2019-08-20T14:14:22+05:30,MASPOTHA_WL,0.12,100
2019-08-20T14:24:23+05:30,MASPOTHA_WL,0.11,100
2019-08-20T14:34:24+05:30,MASPOTHA_WL,0.14,100
2019-08-20T14:44:25+05:30,MASPOTHA_WL,0.16,100
2019-08-20T14:54:26+05:30,MASPOTHA_WL,0.17,100
2019-08-20T15:04:27+05:30,MASPOTHA_WL,0.18,100
2019-08-20T15:14:28+05:30,MASPOTHA_WL,0.16,100
2019-08-20T15:24:29+05:30,MASPOTHA_WL,0.16,100
2019-08-20T15:34:30+05:30,MASPOTHA_WL,0.17,100
2019-08-20T15:44:31+05:30,MASPOTHA_WL,0.14,100
2019-08-20T15:54:32+05:30,MASPOTHA_WL,0.14,100
2019-08-20T16:04:33+05:30,MASPOTHA_WL,0.15,100
2019-08-20T16:14:33+05:30,MASPOTHA_WL,0.16,100
2019-08-20T16:24:34+05:30,MASPOTHA_WL,0.17,100
2019-08-20T16:34:35+05:30,MASPOTHA_WL,0.16,100
2019-08-20T16:44:36+05:30,MASPOTHA_WL,0.16,100
2019-08-20T16:54:37+05:30,MASPOTHA_WL,0.16,100
2019-08-20T17:04:37+05:30,MASPOTHA_WL,0.16,100
2019-08-20T17:14:38+05:30,MASPOTHA_WL,0.17,100
2019-08-20T17:24:39+05:30,MASPOTHA_WL,0.18,100
2019-08-20T17:34:40+05:30,MASPOTHA_WL,0.19,100
2019-08-20T17:44:40+05:30,MASPOTHA_WL,0.2,100
2019-08-20T17:54:41+05:30,MASPOTHA_WL,0.2,100
2019-08-20T18:04:42+05:30,MASPOTHA_WL,0.21,100
2019-08-20T18:14:43+05:30,MASPOTHA_WL,0.22,100
2019-08-20T18:24:44+05:30,MASPOTHA_WL,0.22,100
2019-08-20T18:34:45+05:30,MASPOTHA_WL,0.22,100
2019-08-20T18:44:45+05:30,MASPOTHA_WL,0.23,100
2019-08-20T18:54:46+05:30,MASPOTHA_WL,0.23,100
2019-08-20T19:04:47+05:30,MASPOTHA_WL,0.23,100
2019-08-20T19:14:48+05:30,MASPOTHA_WL,0.23,100
2019-08-20T19:24:49+05:30,MASPOTHA_WL,0.23,100
2019-08-20T19:34:50+05:30,MASPOTHA_WL,0.23,100
2019-08-20T19:44:50+05:30,MASPOTHA_WL,0.23,100
2019-08-20T19:54:50+05:30,MASPOTHA_WL,0.24,100
2019-08-20T20:04:51+05:30,MASPOTHA_WL,0.24,100
2019-08-20T20:14:52+05:30,MASPOTHA_WL,0.24,100
2019-08-20T20:24:53+05:30,MASPOTHA_WL,0.24,100
2019-08-20T20:34:54+05:30,MASPOTHA_WL,0.24,100
2019-08-20T20:44:55+05:30,MASPOTHA_WL,0.24,100
2019-08-20T20:54:55+05:30,MASPOTHA_WL,0.24,100
2019-08-20T21:04:56+05:30,MASPOTHA_WL,0.24,100
2019-08-20T21:14:57+05:30,MASPOTHA_WL,0.24,100
2019-08-20T21:24:58+05:30,MASPOTHA_WL,0.24,100
2019-08-20T21:34:59+05:30,MASPOTHA_WL,0.24,100
2019-08-20T21:45:00+05:30,MASPOTHA_WL,0.24,100
2019-08-20T21:55:00+05:30,MASPOTHA_WL,0.24,100
2019-08-20T22:05:01+05:30,MASPOTHA_WL,0.25,100
2019-08-20T22:15:02+05:30,MASPOTHA_WL,0.24,100
2019-08-20T22:25:03+05:30,MASPOTHA_WL,0.24,100
2019-08-20T22:35:04+05:30,MASPOTHA_WL,0.24,100
2019-08-20T22:45:05+05:30,MASPOTHA_WL,0.23,100
2019-08-20T22:55:06+05:30,MASPOTHA_WL,0.24,100
2019-08-20T23:05:06+05:30,MASPOTHA_WL,0.24,100
2019-08-20T23:15:07+05:30,MASPOTHA_WL,0.24,100
2019-08-20T23:25:08+05:30,MASPOTHA_WL,0.24,100
2019-08-20T23:35:09+05:30,MASPOTHA_WL,0.24,100
2019-08-20T23:45:10+05:30,MASPOTHA_WL,0.24,100
2019-08-20T23:55:11+05:30,MASPOTHA_WL,0.24,100
2019-08-21T00:05:12+05:30,MASPOTHA_WL,0.24,100
2019-08-21T00:15:12+05:30,MASPOTHA_WL,0.24,100
2019-08-21T00:25:13+05:30,MASPOTHA_WL,0.25,100
2019-08-21T00:35:14+05:30,MASPOTHA_WL,0.25,100
2019-08-21T00:45:15+05:30,MASPOTHA_WL,0.25,100
2019-08-21T00:55:16+05:30,MASPOTHA_WL,0.25,100
2019-08-21T01:05:17+05:30,MASPOTHA_WL,0.25,100
2019-08-21T01:15:18+05:30,MASPOTHA_WL,0.25,100
2019-08-21T01:25:18+05:30,MASPOTHA_WL,0.24,100
2019-08-21T01:35:19+05:30,MASPOTHA_WL,0.24,100
2019-08-21T01:45:20+05:30,MASPOTHA_WL,0.25,100
2019-08-21T01:55:21+05:30,MASPOTHA_WL,0.24,100
2019-08-21T02:05:22+05:30,MASPOTHA_WL,0.24,100
2019-08-21T02:15:23+05:30,MASPOTHA_WL,0.24,100
2019-08-21T02:25:24+05:30,MASPOTHA_WL,0.24,100
2019-08-21T02:35:24+05:30,MASPOTHA_WL,0.24,100
2019-08-21T02:45:25+05:30,MASPOTHA_WL,0.24,100
2019-08-21T02:55:26+05:30,MASPOTHA_WL,0.25,100
2019-08-21T03:05:27+05:30,MASPOTHA_WL,0.25,100
2019-08-21T03:15:28+05:30,MASPOTHA_WL,0.25,100
2019-08-21T03:25:29+05:30,MASPOTHA_WL,0.25,100
2019-08-21T03:35:29+05:30,MASPOTHA_WL,0.24,100
2019-08-21T03:45:30+05:30,MASPOTHA_WL,0.25,100
2019-08-21T03:55:31+05:30,MASPOTHA_WL,0.25,100
2019-08-21T04:05:32+05:30,MASPOTHA_WL,0.24,100
2019-08-21T04:15:33+05:30,MASPOTHA_WL,0.24,100
2019-08-21T04:25:34+05:30,MASPOTHA_WL,0.24,100
2019-08-21T04:35:35+05:30,MASPOTHA_WL,0.24,100
2019-08-21T04:45:35+05:30,MASPOTHA_WL,0.24,100
2019-08-21T04:55:36+05:30,MASPOTHA_WL,0.25,100
2019-08-21T05:05:37+05:30,MASPOTHA_WL,0.24,100
2019-08-21T05:15:38+05:30,MASPOTHA_WL,0.24,100
2019-08-21T05:25:39+05:30,MASPOTHA_WL,0.25,100
2019-08-21T05:35:40+05:30,MASPOTHA_WL,0.25,100
2019-08-21T05:45:41+05:30,MASPOTHA_WL,0.25,100
2019-08-21T05:55:41+05:30,MASPOTHA_WL,0.25,100
2019-08-21T06:05:42+05:30,MASPOTHA_WL,0.25,100
2019-08-21T06:15:43+05:30,MASPOTHA_WL,0.24,100
2019-08-21T06:25:44+05:30,MASPOTHA_WL,0.24,100
2019-08-21T06:35:45+05:30,MASPOTHA_WL,0.24,100
2019-08-21T06:45:46+05:30,MASPOTHA_WL,0.24,100
2019-08-21T06:55:47+05:30,MASPOTHA_WL,0.24,100
2019-08-21T07:05:47+05:30,MASPOTHA_WL,0.24,100
2019-08-21T07:15:48+05:30,MASPOTHA_WL,0.23,100
2019-08-21T07:25:49+05:30,MASPOTHA_WL,0.23,100
2019-08-21T07:35:50+05:30,MASPOTHA_WL,0.23,100
2019-08-21T07:45:51+05:30,MASPOTHA_WL,0.23,100
2019-08-21T07:55:52+05:30,MASPOTHA_WL,0.22,100
2019-08-21T08:05:53+05:30,MASPOTHA_WL,0.22,100
2019-08-21T08:15:53+05:30,MASPOTHA_WL,0.22,100
2019-08-21T08:25:54+05:30,MASPOTHA_WL,0.24,100
2019-08-21T08:35:55+05:30,MASPOTHA_WL,0.23,100
2019-08-21T08:45:56+05:30,MASPOTHA_WL,0.22,100
2019-08-21T08:55:57+05:30,MASPOTHA_WL,0.2,100
2019-08-21T09:05:58+05:30,MASPOTHA_WL,0.21,100
2019-08-21T09:15:58+05:30,MASPOTHA_WL,0.23,100
2019-08-21T09:25:59+05:30,MASPOTHA_WL,0.22,100
2019-08-21T09:36:00+05:30,MASPOTHA_WL,0.21,100
2019-08-21T09:46:00+05:30,MASPOTHA_WL,0.21,100
2019-08-21T09:56:01+05:30,MASPOTHA_WL,0.2,100
2019-08-21T10:06:02+05:30,MASPOTHA_WL,0.2,100
2019-08-21T10:16:03+05:30,MASPOTHA_WL,0.19,100
2019-08-21T10:26:04+05:30,MASPOTHA_WL,0.18,100
2019-08-21T10:36:05+05:30,MASPOTHA_WL,0.17,100
2019-08-21T10:46:05+05:30,MASPOTHA_WL,0.16,100
2019-08-21T10:56:06+05:30,MASPOTHA_WL,0.17,100
2019-08-21T11:06:07+05:30,MASPOTHA_WL,0.16,100
2019-08-21T11:16:07+05:30,MASPOTHA_WL,0.17,100
2019-08-21T11:26:07+05:30,MASPOTHA_WL,0.17,100
2019-08-21T11:36:08+05:30,MASPOTHA_WL,0.17,100
2019-08-21T11:46:09+05:30,MASPOTHA_WL,0.18,100
2019-08-21T11:56:10+05:30,MASPOTHA_WL,0.18,100
2019-08-21T12:06:11+05:30,MASPOTHA_WL,0.18,100
2019-08-21T12:16:12+05:30,MASPOTHA_WL,0.18,100
2019-08-21T12:26:13+05:30,MASPOTHA_WL,0.15,100
2019-08-21T12:36:14+05:30,MASPOTHA_WL,0.16,100
2019-08-21T12:46:15+05:30,MASPOTHA_WL,0.14,100
2019-08-21T12:56:16+05:30,MASPOTHA_WL,0.14,100
2019-08-21T13:06:17+05:30,MASPOTHA_WL,0.15,100
2019-08-21T13:16:18+05:30,MASPOTHA_WL,0.13,100
2019-08-21T13:26:19+05:30,MASPOTHA_WL,0.12,100
2019-08-21T13:36:19+05:30,MASPOTHA_WL,0.13,100
2019-08-21T13:46:20+05:30,MASPOTHA_WL,0.16,100
2019-08-21T13:56:21+05:30,MASPOTHA_WL,0.16,100
2019-08-21T14:06:22+05:30,MASPOTHA_WL,0.14,100
2019-08-21T14:16:22+05:30,MASPOTHA_WL,0.15,100
2019-08-21T14:26:23+05:30,MASPOTHA_WL,0.15,100
2019-08-21T14:36:24+05:30,MASPOTHA_WL,0.16,100
2019-08-21T14:46:25+05:30,MASPOTHA_WL,0.17,100
2019-08-21T14:56:26+05:30,MASPOTHA_WL,0.18,100
2019-08-21T15:06:26+05:30,MASPOTHA_WL,0.17,100
2019-08-21T15:16:27+05:30,MASPOTHA_WL,0.15,100
2019-08-21T15:26:28+05:30,MASPOTHA_WL,0.15,100
2019-08-21T15:36:29+05:30,MASPOTHA_WL,0.13,100
2019-08-21T15:46:30+05:30,MASPOTHA_WL,0.13,100
2019-08-21T15:56:30+05:30,MASPOTHA_WL,0.16,100
2019-08-21T16:06:31+05:30,MASPOTHA_WL,0.18,100
2019-08-21T16:16:32+05:30,MASPOTHA_WL,0.16,100
2019-08-21T16:26:33+05:30,MASPOTHA_WL,0.16,100
2019-08-21T16:36:33+05:30,MASPOTHA_WL,0.16,100
2019-08-21T16:46:35+05:30,MASPOTHA_WL,0.16,100
2019-08-21T16:56:36+05:30,MASPOTHA_WL,0.17,100
2019-08-21T17:06:37+05:30,MASPOTHA_WL,0.16,100
2019-08-21T17:16:37+05:30,MASPOTHA_WL,0.18,100
2019-08-21T17:26:38+05:30,MASPOTHA_WL,0.18,100
2019-08-21T17:36:38+05:30,MASPOTHA_WL,0.19,100
2019-08-21T17:46:39+05:30,MASPOTHA_WL,0.21,100
2019-08-21T17:56:40+05:30,MASPOTHA_WL,0.22,100
2019-08-21T18:06:41+05:30,MASPOTHA_WL,0.22,100
2019-08-21T18:16:42+05:30,MASPOTHA_WL,0.23,100
2019-08-21T18:26:43+05:30,MASPOTHA_WL,0.24,100
2019-08-21T18:36:44+05:30,MASPOTHA_WL,0.24,100
2019-08-21T18:46:45+05:30,MASPOTHA_WL,0.24,100
2019-08-21T18:56:46+05:30,MASPOTHA_WL,0.24,100
2019-08-21T19:06:47+05:30,MASPOTHA_WL,0.24,100
2019-08-21T19:16:48+05:30,MASPOTHA_WL,0.24,100
2019-08-21T19:26:49+05:30,MASPOTHA_WL,0.24,100
2019-08-21T19:36:50+05:30,MASPOTHA_WL,0.24,100
2019-08-21T19:46:50+05:30,MASPOTHA_WL,0.24,100
2019-08-21T19:56:51+05:30,MASPOTHA_WL,0.25,100
2019-08-21T20:06:52+05:30,MASPOTHA_WL,0.24,100
2019-08-21T20:16:53+05:30,MASPOTHA_WL,0.24,100
2019-08-21T20:26:53+05:30,MASPOTHA_WL,0.25,100
2019-08-21T20:36:55+05:30,MASPOTHA_WL,0.24,100
2019-08-21T20:46:55+05:30,MASPOTHA_WL,0.25,100
2019-08-21T20:56:56+05:30,MASPOTHA_WL,0.24,100
2019-08-21T21:06:57+05:30,MASPOTHA_WL,0.25,100
2019-08-21T21:16:58+05:30,MASPOTHA_WL,0.25,100
2019-08-21T21:26:59+05:30,MASPOTHA_WL,0.24,100
2019-08-21T21:37:00+05:30,MASPOTHA_WL,0.24,100
2019-08-21T21:47:01+05:30,MASPOTHA_WL,0.24,100
2019-08-21T21:57:01+05:30,MASPOTHA_WL,0.24,100
2019-08-21T22:07:02+05:30,MASPOTHA_WL,0.24,100
2019-08-21T22:17:03+05:30,MASPOTHA_WL,0.24,100
2019-08-21T22:37:04+05:30,MASPOTHA_WL,0.24,100
2019-08-21T22:47:05+05:30,MASPOTHA_WL,0.24,100
2019-08-21T22:57:05+05:30,MASPOTHA_WL,0.25,100
2019-08-21T23:07:06+05:30,MASPOTHA_WL,0.24,100
2019-08-21T23:17:07+05:30,MASPOTHA_WL,0.24,100
2019-08-21T23:27:08+05:30,MASPOTHA_WL,0.25,100
2019-08-21T23:37:09+05:30,MASPOTHA_WL,0.25,100
2019-08-21T23:47:10+05:30,MASPOTHA_WL,0.25,100
2019-08-21T23:57:10+05:30,MASPOTHA_WL,0.25,100
2019-08-22T00:07:11+05:30,MASPOTHA_WL,0.25,100
2019-08-22T00:17:12+05:30,MASPOTHA_WL,0.25,100
2019-08-22T00:27:13+05:30,MASPOTHA_WL,0.25,100
2019-08-22T00:37:14+05:30,MASPOTHA_WL,0.25,100
2019-08-22T00:47:15+05:30,MASPOTHA_WL,0.25,100
2019-08-22T00:57:16+05:30,MASPOTHA_WL,0.25,100
2019-08-22T01:07:16+05:30,MASPOTHA_WL,0.24,100
2019-08-22T01:17:17+05:30,MASPOTHA_WL,0.24,100
2019-08-22T01:27:18+05:30,MASPOTHA_WL,0.24,100
2019-08-22T01:37:19+05:30,MASPOTHA_WL,0.25,100
2019-08-22T01:47:20+05:30,MASPOTHA_WL,0.25,100
2019-08-22T01:57:21+05:30,MASPOTHA_WL,0.25,100
2019-08-22T02:07:21+05:30,MASPOTHA_WL,0.24,100
2019-08-22T02:17:22+05:30,MASPOTHA_WL,0.25,100
2019-08-22T02:27:23+05:30,MASPOTHA_WL,0.25,100
2019-08-22T02:37:24+05:30,MASPOTHA_WL,0.25,100
2019-08-22T02:47:25+05:30,MASPOTHA_WL,0.25,100
2019-08-22T02:57:25+05:30,MASPOTHA_WL,0.24,100
2019-08-22T03:07:26+05:30,MASPOTHA_WL,0.24,100
2019-08-22T03:17:27+05:30,MASPOTHA_WL,0.24,100
2019-08-22T03:27:28+05:30,MASPOTHA_WL,0.24,100
2019-08-22T03:47:31+05:30,MASPOTHA_WL,0.22,100
2019-08-22T03:57:32+05:30,MASPOTHA_WL,0.23,100
2019-08-22T04:07:32+05:30,MASPOTHA_WL,0.25,100
2019-08-22T04:17:33+05:30,MASPOTHA_WL,0.25,100
2019-08-22T04:27:34+05:30,MASPOTHA_WL,0.25,100
2019-08-22T04:37:35+05:30,MASPOTHA_WL,0.25,100
2019-08-22T04:47:36+05:30,MASPOTHA_WL,0.25,100
2019-08-22T04:57:36+05:30,MASPOTHA_WL,0.25,100
